source_type,reference_code,generic_name,trade_name,dosage_form,manufacturer,status
TTMT,9362269,ห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร ,ห้าราก,ยาผง,ศูนย์บริการทางการแพทย์แผนไทย มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,ACTIVE
TTMT,9362276,ห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร ,ห้าราก,ยาผง,ศูนย์บริการทางการแพทย์แผนไทย มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,ACTIVE
TTMT,9362282,ห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร ,ห้าราก,ยาผง,ศูนย์บริการทางการแพทย์แผนไทย มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,ACTIVE
TTMT,9362295,ห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร ,ห้าราก,ยาผง,ศูนย์บริการทางการแพทย์แผนไทย มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,ACTIVE
TTMT,9362305,ห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร ,ห้าราก,ยาผง,ศูนย์บริการทางการแพทย์แผนไทย มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,ACTIVE
TTMT,9362314,ห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร ,ห้าราก,ยาผง,ศูนย์บริการทางการแพทย์แผนไทย มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,ACTIVE
TTMT,9362351,เหลืองปิดสมุทร,เหลืองปิดสมุทร,ยาเม็ด,ศูนย์บริการทางการแพทย์แผนไทย มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,ACTIVE
TTMT,9362403,อำมฤควาที,อำมฤควาที,ยาผง,ศูนย์บริการทางการแพทย์แผนไทย มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,ACTIVE
TTMT,9363112,ตรีผลา / พิกัดตรีผลา ,ตรีผลา,ยาลูกกลอน,อายุรเวทศิริราช,ACTIVE
TTMT,9363120,ตรีผลา / พิกัดตรีผลา ,ตรีผลา,ยาแคปซูล,อายุรเวทศิริราช,ACTIVE
TTMT,9363131,ตรีผลา / พิกัดตรีผลา ,ตรีผลา,ยาชง,อายุรเวทศิริราช,ACTIVE
TTMT,9363513,บรรเทาริดสีดวงทวาร (อายุรเวทศิริราช),บรรเทาริดสีดวงทวาร (อายุรเวทศิริราช),ยาแคปซูล,อายุรเวทศิริราช,ACTIVE
TTMT,9363532,บรรเทาริดสีดวงทวาร (อายุรเวทศิริราช),บรรเทาริดสีดวงทวาร (อายุรเวทศิริราช),ยาลูกกลอน,อายุรเวทศิริราช,ACTIVE
TTMT,9363606,บำรุงโลหิต,บำรุงโลหิต,ยาเม็ด,อายุรเวทศิริราช,ACTIVE
TTMT,9363610,บำรุงโลหิต,บำรุงโลหิต,ยาแคปซูล,อายุรเวทศิริราช,ACTIVE
TTMT,9363634,บำรุงโลหิตเบอร์ 30 ,บำรุงโลหิตเบอร์ 30 ,ยาลูกกลอน,อายุรเวทศิริราช,ACTIVE
TTMT,9363647,บำรุงโลหิตเบอร์ 30 ,บำรุงโลหิตเบอร์ 30 ,ยาแคปซูล,อายุรเวทศิริราช,ACTIVE
TTMT,9363668,บำรุงโลหิตเบอร์ 43,บำรุงโลหิตเบอร์ 43,ยาแคปซูล,อายุรเวทศิริราช,ACTIVE
TTMT,9363681,บำรุงโลหิตเบอร์ 71,บำรุงโลหิตเบอร์ 71,ยาเม็ด,อายุรเวทศิริราช,ACTIVE
TTMT,9363699,บำรุงโลหิตเบอร์ 71,บำรุงโลหิตเบอร์ 71,ยาแคปซูล,อายุรเวทศิริราช,ACTIVE
TTMT,9363760,เบญจกูล / พิกัดเบญจกูล,เบญจกูล,ยาเม็ด,อายุรเวทศิริราช,ACTIVE
TTMT,9363773,เบญจกูล / พิกัดเบญจกูล,เบญจกูล,ยาชง,อายุรเวทศิริราช,ACTIVE
TTMT,9363940,ประสะจันทน์แดง ,ประสะจันทน์แดง,ยาเม็ด,อายุรเวทศิริราช,ACTIVE
TTMT,9363955,ประสะจันทน์แดง ,ประสะจันทน์แดง,ยาแคปซูล,อายุรเวทศิริราช,ACTIVE
TTMT,9363993,ประสะเจตพังคี,ประสะเจตพังคี,ยาเม็ด,อายุรเวทศิริราช,ACTIVE
TTMT,9364004,ประสะเจตพังคี,ประสะเจตพังคี,ยาแคปซูล,อายุรเวทศิริราช,ACTIVE
TTMT,9364101,ประสะเปราะใหญ่,ประสะเปราะใหญ่,ยาเม็ด,อายุรเวทศิริราช,ACTIVE
TTMT,9364117,ประสะเปราะใหญ่,ประสะเปราะใหญ่,ยาแคปซูล,อายุรเวทศิริราช,ACTIVE
TTMT,9364345,ไฟประลัยกัลป์,ไฟประลัยกัลป์,ยาเม็ด,อายุรเวทศิริราช,ACTIVE
TTMT,9364350,ไฟประลัยกัลป์,ไฟประลัยกัลป์,ยาแคปซูล,อายุรเวทศิริราช,ACTIVE
TTMT,9364397,ไฟห้ากอง ,ไฟห้ากอง,ยาเม็ด,อายุรเวทศิริราช,ACTIVE
TTMT,9364402,ไฟห้ากอง ,ไฟห้ากอง,ยาแคปซูล,อายุรเวทศิริราช,ACTIVE
TTMT,9364563,ยาประคบ,ยาประคบ,ยาประคบ,อายุรเวทศิริราช,ACTIVE
TTMT,9364571,ยาประคบ,ยาประคบ,ยาประคบ,อายุรเวทศิริราช,ACTIVE
TTMT,9364954,สหัศธารา,สหัศธารา,ยาเม็ด,อายุรเวทศิริราช,ACTIVE
TTMT,9364965,สหัศธารา,สหัศธารา,ยาแคปซูล,อายุรเวทศิริราช,ACTIVE
TTMT,9365349,ห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร ,ห้าราก,ยาแคปซูล,อายุรเวทศิริราช,ACTIVE
TTMT,9365618,จันทน์ลีลา,จันทน์ลีลา,ยาแคปซูล,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9365747,ธรณีสันฑะฆาต,ธรณีสันฑะฆาต,ยาแคปซูล,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9365781,ธาตุบรรจบ ,ธาตุบรรจบ,ยาแคปซูล,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9365930,ประสะกะเพรา,ประสะกะเพรา,ยาแคปซูล,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9365976,ประสะกานพลู ,ประสะกานพลู,ยาแคปซูล,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9366018,ประสะจันทน์แดง ,ประสะจันทน์แดง,ยาแคปซูล,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9366087,ประสะเปราะใหญ่,ประสะเปราะใหญ่,ยาแคปซูล,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9366136,ประสะไพล ,ประสะไพล,ยาแคปซูล,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9366189,ประสะมะแว้ง,ประสะมะแว้ง,ยาผง,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9366428,มหานิลแท่งทอง,มหานิลแท่งทอง,ยาเม็ด,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9366463,มันทธาตุ,มันทธาตุ,ยาแคปซูล,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9366617,สหัศธารา,สหัศธารา,ยาแคปซูล,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9366693,หอมนวโกฐ,หอมนวโกฐ,ยาผง,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9366746,หอมอินทจักร,หอมอินทจักร,ยาผง,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9366812,เหลืองปิดสมุทร,เหลืองปิดสมุทร,ยาแคปซูล,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9366865,อำมฤควาที,อำมฤควาที,ยาผง,คณะการแพทย์แผนตะวันออก มหาวิทยาลัยรังสิต,ACTIVE
TTMT,9366877,แก้ไอมะขามป้อม,แก้ไอมะขามป้อม,ยาน้ำ,บริษัท ซีโนฟาร์ม(ไทย)  จำกัด,ACTIVE
TTMT,9366883,แก้ไข้ตราลีลา,แก้ไข้ตราลีลา,ยาเม็ด,บริษัท ศิริบัญชา จำกัด,ACTIVE
TTMT,9366896,แก้ไอโยคี,แก้ไอโยคี,ยาน้ำ,บริษัท ศิริบัญชา จำกัด,ACTIVE
TTMT,9366906,เซนน่า,เซนน่า,ยาแคปซูล,บริษัท โรงงานเภสัชกรรมแหลมทองการแพทย์ จำกัด,ACTIVE
TTMT,9366910,มาโนซูแคปซูล,มาโนซูแคปซูล,ยาแคปซูล,บริษัท โรงงานเภสัชกรรมแหลมทองการแพทย์ จำกัด,ACTIVE
TTMT,9366923,แองจูลา แคปซูล,แองจูลา แคปซูล,ยาแคปซูล,บริษัท โรงงานเภสัชกรรมแหลมทองการแพทย์ จำกัด,ACTIVE
TTMT,9366934,แองจูลา แคปซูล,แองจูลา แคปซูล,ยาแคปซูล,บริษัท โรงงานเภสัชกรรมแหลมทองการแพทย์ จำกัด,ACTIVE
TTMT,9366947,แองเจลิน่า แคปซูล,แองเจลิน่า แคปซูล,ยาแคปซูล,บริษัท โรงงานเภสัชกรรมแหลมทองการแพทย์ จำกัด,ACTIVE
TTMT,9366952,กรีนครีม,กรีนครีม,ครีม,บริษัท ยาอินไทย จำกัด,ACTIVE
TTMT,9366968,แก็สแคพ,แก็สแคพ,ยาแคปซูล,บริษัท ยาอินไทย จำกัด,ACTIVE
TTMT,9366975,โคเพนครีม,โคเพนครีม,ครีม,บริษัท ยาอินไทย จำกัด,ACTIVE
TTMT,9366981,ทับทิมไทย,ทับทิมไทย,ยาแคปซูล,บริษัท ยาอินไทย จำกัด,ACTIVE
TTMT,9366999,เบอร์นีเจล,เบอร์นีเจล,ครีม,บริษัท ยาอินไทย จำกัด,ACTIVE
TTMT,9367006,ลูกประคบสมุนไพรอินไทย,ลูกประคบสมุนไพรอินไทย,ยาประคบ,บริษัท ยาอินไทย จำกัด,ACTIVE
TTMT,9367010,ลูกประคบสมุนไพรอินไทย,ลูกประคบสมุนไพรอินไทย,ยาประคบ,บริษัท ยาอินไทย จำกัด,ACTIVE
TTMT,9367023,ลูกประคบสมุนไพรอินไทย,ลูกประคบสมุนไพรอินไทย,ยาประคบ,บริษัท ยาอินไทย จำกัด,ACTIVE
TTMT,9367034,เวอร์แทปบลู,เวอร์แทปบลู,ยาเม็ด,บริษัท ยาอินไทย จำกัด,ACTIVE
TTMT,9367047,บรรเทาริดสีดวงทวาร (ร้านเกรียงไกรเภสัช),บรรเทาริดสีดวงทวาร,ยาแคปซูล,ร้านเกรียงไกรเภสัช,ACTIVE
TTMT,9367052,แก้ไอมะแว้งตราเคเอ็มพี ,แก้ไอมะแว้งตราเคเอ็มพี ,ยาน้ำ,บริษัท แก้วมังกรเภสัช จำกัด,ACTIVE
TTMT,9367068,แคปซูลเพชรสังฆาต ตราเคเอ็มพี,แคปซูลเพชรสังฆาต ตราเคเอ็มพี,ยาแคปซูล,บริษัท แก้วมังกรเภสัช จำกัด,ACTIVE
TTMT,9367075,สตรีเพ็ญภาคชนิดแคปซูล,สตรีเพ็ญภาคชนิดแคปซูล,ยาแคปซูล,บริษัท ขายยาเพ็ญภาค จำกัด,ACTIVE
TTMT,9367081,สตรีเพ็ญภาคสูตร 2,สตรีเพ็ญภาคสูตร 2,ยาน้ำ,บริษัท ขายยาเพ็ญภาค จำกัด,ACTIVE
TTMT,9367099,ประสะมะแว้ง,ประสะมะแว้ง,ยาเม็ด,บริษัท ขาวละออเภสัช จำกัด,ACTIVE
TTMT,9367109,ขมเม็ดน้ำเต้าทอง,ขมเม็ดน้ำเต้าทอง,ยาเม็ด,บริษัท คั้นกี่น้ำเต้าทอง จำกัด,ACTIVE
TTMT,9367113,แก้ไอมะแว้งตราไอยรา,แก้ไอมะแว้งตราไอยรา,ยาน้ำ,บริษัท ที.แมน.ฟาร์มาซูติคอล จำกัด (บริษัท เฮเว่น เฮิร์บ จำกัด ),ACTIVE
TTMT,9367121,น้ำเชื่อมแก้ไอมะขามป้อม ,น้ำเชื่อมแก้ไอมะขามป้อม ,ยาน้ำ,ห้างธงทองโอสถ,ACTIVE
TTMT,9367132,บรรเทาริดสีดวงทวารหนักเพชรสังฆาตชนิดแคปซูล,บรรเทาริดสีดวงทวารหนักเพชรสังฆาตชนิดแคปซูล,ยาแคปซูล,ห้างธงทองโอสถ,ACTIVE
TTMT,9367145,บรรเทาอาการไอมะขามป้อม ,บรรเทาอาการไอมะขามป้อม ,ยาเม็ด,ห้างธงทองโอสถ,ACTIVE
TTMT,9367150,หอมทิพโอสถ ตราโพธิ์ทอง,หอมทิพโอสถ ตราโพธิ์ทอง,ยาผง,ห้างธงทองโอสถ,ACTIVE
TTMT,9367166,แคปซูลสมุนไพรตราฟิตเน่,แคปซูลสมุนไพรตราฟิตเน่,ยาแคปซูล,บริษัท นิวคอนเซพท์โปรดัคท์ จำกัด  ,ACTIVE
TTMT,9367178,สตรีเลดิน่า,สตรีเลดิน่า,ยาแคปซูล,บริษัท นิวคอนเซพท์โปรดัคท์ จำกัด  ,ACTIVE
TTMT,9367184,แก้ไอมะแว้งตรา ที.เฮิร์บ,แก้ไอมะแว้งตรา ที.เฮิร์บ,ยาน้ำ,บริษัท ผลิตภัณฑ์สมุนไพรไทย จำกัด,ACTIVE
TTMT,9367197,แก้ไอมะแว้งน้ำดำ,แก้ไอมะแว้งน้ำดำ,ยาน้ำ,บริษัท ผลิตภัณฑ์สมุนไพรไทย จำกัด,ACTIVE
TTMT,9367215,อมมะแว้ง,อมมะแว้ง,ยาเม็ด,บริษัท ผลิตภัณฑ์สมุนไพรไทย จำกัด,ACTIVE
TTMT,9367227,ประสะน้ำนม (บริษัทพาราฟาร์มาซูติคอล จำกัด),ประสะน้ำนม,ยาเม็ด,บริษัท พาราฟาร์มาซูติคอล จำกัด,ACTIVE
TTMT,9367236,การ์ซิดีน,การ์ซิดีน,ยาน้ำ,มูลนิธิ โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9367243,แก้ไอมะขามป้อม,แก้ไอมะขามป้อม,ยาน้ำ,มูลนิธิ โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9367258,แก้ไอมะขามป้อมสูตร 1 ,แก้ไอมะขามป้อมสูตร 1 ,ยาลูกกลอน,มูลนิธิ โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9367262,แก้ไอมะขามป้อมสูตร 2,แก้ไอมะขามป้อมสูตร 2,ยาลูกกลอน,มูลนิธิ โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9367270,แคปซูลขับลมบำรุงธาตุ,แคปซูลขับลมบำรุงธาตุ,ยาแคปซูล,มูลนิธิ โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9367289,แคปซูลเพชรสังฆาต,แคปซูลเพชรสังฆาต,ยาแคปซูล,มูลนิธิ โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9367291,แคปซูลหญ้าปักกิ่ง,แคปซูลหญ้าปักกิ่ง,ยาแคปซูล,มูลนิธิ โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9367301,หม่องเสลดพังพอน/เสลดพังพอนบาล์ม/หม่องพญายอ/ขี้ผึ้งพญายอ/ขี้ผึ้งเสลดพังพอน, ยาหม่องพญายอ,ขี้ผึ้ง,มูลนิธิ โรงพยาบาลเจ้าพระยาอภัยภูเบศร,ACTIVE
TTMT,9367317,ขี้ผึ้งเสลดพังพอนตราบักส์,ขี้ผึ้งเสลดพังพอนตราบักส์,ขี้ผึ้ง,บริษัท หมอยาไทย 101 จำกัด,ACTIVE
TTMT,9367329,น้ำมันเหลืองตราพระอินทร์,น้ำมันเหลืองตราพระอินทร์,ยาเข้าน้ำมัน,บริษัท หมอยาไทย 101 จำกัด,ACTIVE
TTMT,9367338,ลูกประคบสมุนไพรร้านหมอยาไทย 101,ลูกประคบสมุนไพรร้านหมอยาไทย 101,ยาประคบ,บริษัท หมอยาไทย 101 จำกัด,ACTIVE
TTMT,9367340,หม่องไพล ตราพระอินทร์,หม่องไพล ตราพระอินทร์,ขี้ผึ้ง,บริษัท หมอยาไทย 101 จำกัด,ACTIVE
TTMT,9367355,แก้ไอมะแว้งตรามังกรทอง,แก้ไอมะแว้งตรามังกรทอง,ยาน้ำ,สถานที่ผลิตยาอ้วยอันโอสถ,ACTIVE
TTMT,9367364,แก้ไอมะแว้งน้ำเชื่อม,แก้ไอมะแว้งน้ำเชื่อม,ยาน้ำ,สถานที่ผลิตยาอ้วยอันโอสถ,ACTIVE
TTMT,9367372,กษัยเส้นแสงสว่างตราค้างคาว,กษัยเส้นแสงสว่างตราค้างคาว,ยาแคปซูล,บริษัท แสงสว่างตราค้างคาว จำกัด,ACTIVE
TTMT,9367386,แก้ไอแสงสว่างตราค้างคาว,แก้ไอแสงสว่างตราค้างคาว,ยาน้ำ,บริษัท แสงสว่างตราค้างคาว จำกัด,ACTIVE
TTMT,9367393,ผงขาวตรานายพล,ผงขาวตรานายพล,ยาผง,บริษัท แสงสว่างตราค้างคาว จำกัด,ACTIVE
TTMT,9367408,สตรีอัปสร,สตรีอัปสร,ยาแคปซูล,บริษัท แสงสว่างตราค้างคาว จำกัด,ACTIVE
TTMT,9367412,หอมเทพจิตร,หอมเทพจิตร,ยาเม็ด,บริษัท ห้าม้าโอสถ จำกัด,ACTIVE
TTMT,9367420,หม่องสมุนไพรวังพรมตราหมอเฉลิม,หม่องสมุนไพรวังพรมตราหมอเฉลิม,ขี้ผึ้ง,สมุนไพรวังพรม,ACTIVE
TTMT,9367431,ขี้ผึ้งตราโอสถทิพย์,ขี้ผึ้งตราโอสถทิพย์,ขี้ผึ้ง,ประสงค์เภสัช,ACTIVE
TTMT,9367454,ยาบรรเทาริดสีดวงทวาร  เพชรสังฆาต ชนิดแคปซูล,ยาบรรเทาริดสีดวงทวาร  เพชรสังฆาต ชนิดแคปซูล,ยาแคปซูล,บริษัท เอกสมุนไพร จำกัด,ACTIVE
TTMT,9367465,น้ำมันไพล,น้ำมันไพล ตราโกมุทประสานกาย,ยาเข้าน้ำมัน,โกมุทสมุนไพร,ACTIVE
TTMT,9367477,น้ำมันไพลผสมใบบักบก ตราโกมุทประสานกาย,น้ำมันไพลผสมใบบักบก ตราโกมุทประสานกาย,ยาเข้าน้ำมัน,โกมุทสมุนไพร,ACTIVE
TTMT,9367483,น้ำมันไพลผสมใบมะรุม ตราโกมุทประสานกาย,น้ำมันไพลผสมใบมะรุม ตราโกมุทประสานกาย,ยาเข้าน้ำมัน,โกมุทสมุนไพร,ACTIVE
TTMT,9367496,แก้ไอมะขามป้อม,ยาแก้ไอผสมมะขามป้อมตราเคเอ็มพี,ยาน้ำ,บริษัท แก้วมังกรเภสัช จำกัด,ACTIVE
TTMT,9367505,แก้ไอมะแว้งน้ำเชื่อม,ยาแก้ไอมะแว้งน้ำเชื่อมตราเคเอ็มพี,ยาน้ำ,บริษัท แก้วมังกรเภสัช จำกัด,ACTIVE
TTMT,9367514,แก้ไอมะแว้งน้ำเชื่อม,ยาแก้ไอมะแว้งน้ำเชื่อม ตราเคเอ็มพี,ยาน้ำ,บริษัท แก้วมังกรเภสัช จำกัด,ACTIVE
TTMT,9367522,แคปซูลเถาวัลย์เปรียง ตราเคเอ็มพี,ยาแคปซูลเถาวัลย์เปรียง ตราเคเอ็มพี,ยาแคปซูล,บริษัท แก้วมังกรเภสัช จำกัด,ACTIVE
TTMT,9367533,จันทน์ลีลา,ยาจันทน์ลีลา ตราเคเอ็มพี,ยาแคปซูล,บริษัท แก้วมังกรเภสัช จำกัด,ACTIVE
TTMT,9367546,ประสะกานพลู,ยาประสะกานพลู ตราเคเอ็มพี,ยาแคปซูล,บริษัท แก้วมังกรเภสัช จำกัด,ACTIVE
TTMT,9367579,แก้แผลร้อนใน ทีเอฟดี,ยาแก้แผลร้อนใน ทีเอฟดี,ยาผง,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367580,แก้ไอคัฟฟี,ยาแก้ไอคัฟฟี,ยาน้ำ,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367598,แก้ไอมะแว้ง ,ยาน้ำแก้ไอมะแว้งตราทีเอฟดี ,ยาน้ำ,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367607,แก้ไอมะแว้ง ,ยาน้ำแก้ไอผสมมะแว้ง ตรา วี-พริน,ยาน้ำ,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367611,ขับลม แฟลท-ทัย ,ยาขับลม แฟลท-ทัย ,ยาน้ำ,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367624,ขี้ผึ้งผสมพญายอ,ยาขี้ผึ้งผสมพญายอ,ขี้ผึ้ง,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367630,แคปซี บาล์ม,แคปซี บาล์ม,ขี้ผึ้ง,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367648,แคปซูลกวาวเครือขาว ตราทีเอฟดี,ยาแคปซูลกวาวเครือขาว ตราทีเอฟดี,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367653,แคปซูลคนทีสอ,ยาแคปซูลคนทีสอ,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367669,แคปซูลจิงโลบา ,ยาแคปซูลจิงโลบา ,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367676,แคปซูลเถาเอ็นอ่อน,ยาแคปซูลเถาเอ็นอ่อน,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367682,แคปซูลบอระเพ็ด,ยาแคปซูลบอระเพ็ด,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367695,แคปซูลบำรุงโลหิต ตราทีเอฟดี,ยาแคปซูลบำรุงโลหิต ตราทีเอฟดี,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367703,แคปซูลผสมไพล ตราทีเอฟดี,ยาแคปซูลผสมไพล ตราทีเอฟดี,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367719,แคปซูลผสมมะรุม,ยาแคปซูลผสมมะรุม,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367726,แคปซูลผสมว่านชักมดลูกตราวี-พริน,ยาแคปซูลผสมว่านชักมดลูกตราวี-พริน,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367735,แคปซูลพลูคาว ,ยาแคปซูลพลูคาว ,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367742,แคปซูลรางจืด,ยาแคปซูลรางจืด,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367757,แคปซูลว่านชักมดลูก พริน ,ยาแคปซูลว่านชักมดลูก พริน ,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367761,แคปซูลส้มแขก ,ยาแคปซูลส้มแขก ,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367774,แคปซูลอบเชย,ยาแคปซูลอบเชย,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367788,จันทน์ลีลา,ยาลีลา ชนิดเม็ด,ยาเม็ด,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367790,ทีเอฟดี ชนิดแคปซูล,ยาทีเอฟดี ชนิดแคปซูล,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367800,โทนิก้า แคปซูล,ยาโทนิก้า แคปซูล,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367816,บรรเทาอาการริดสีดวงทวารหนักชนิดแคปซูล,ยาบรรเทาอาการริดสีดวงทวารหนักชนิดแคปซูล,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367828,ประสะน้ำนม ทีเอฟดี,ยาประสะน้ำนม ทีเอฟดี,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367837,ผงสมุนไพร ทีเอฟดี,ยาผงสมุนไพร ทีเอฟดี,ยาผง,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367859,ยาน้ำผสมว่านชักมดลูก คิว-พรินสูตร 2,ยาน้ำผสมว่านชักมดลูก คิว-พรินสูตร 2,ยาน้ำ,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367863,ยาน้ำผสมว่านชักมดลูกตราคิว-พริน,ยาน้ำผสมว่านชักมดลูกตราคิว-พริน,ยาน้ำ,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367871,ยาพ่นริดสีดวงทวารหนัก,ยาพ่นริดสีดวงทวารหนัก,ยาผง,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367885,ว่านชักมดลูก พริน,ยาน้ำว่านชักมดลูก พริน,ยาน้ำ,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367892,ว่านชักมดลูก พริน สูตร 2,ยาน้ำว่านชักมดลูก พริน สูตร 2,ยาน้ำ,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367902,หม่องพริก,ยาหม่องพริก ตราทีเอฟดี,ขี้ผึ้ง,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367918,หม่องไพล/บาล์มไพล/ไพลบาล์ม / ขี้ผึ้งไพล,ยาบาล์มไพล,ขี้ผึ้ง,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367925,หอมอินทจักร,ยาหอมอินทจักร์ ทีเอฟดี,ยาผง,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367939,ห้าราก / แก้ไข้ห้าราก / แก้วห้าดวง / เบญจโลกวิเชียร ,ยาแก้วห้าดวง,ยาแคปซูล,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367941,อมมะขามป้อม,ยาอมผสมมะขามป้อม ตรา ทีเอฟดี,ยาเม็ด,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367956,อมมะแว้ง,ยาอมมะแว้งรสบ๊วย,ยาเม็ด,บริษัท ไทยเอฟดี จำกัด,ACTIVE
TTMT,9367987,ประสะมะแว้ง,อมมะแว้งรสบ๊วย,ยาเม็ด,บริษัท ผลิตภัณฑ์สมุนไพรไทย จำกัด,ACTIVE
TTMT,9368001,ยาประคบ,ยาประคบ,ยาประคบ,โรงพยาบาลโพนพิสัย,ACTIVE
